month,year,Factory,Cycle Time (minutes),Product Category,Waste Generated (kg),Production Volume (units),Water Usage (liters),Machine Utilization (%),Machine Age (years),Machine Type,Supplier,Operator Experience (years),Revenue ($)
4,2020,0,20,1,300,669.44,6000,53,8.89,1,0,3.9,401615.63
4,2020,0,10,0,100,659.01,2000,59,6.34,0,2,5.58,329451.13
4,2020,0,10,0,100,663.76,2000,59,6.34,0,2,4.92,331826.78
4,2020,0,30,2,500,583.57,10000,57,7.05,2,2,5.08,466824.95
4,2020,0,10,0,100,689.66,2000,59,6.34,0,2,4.3,344773.73
4,2020,0,10,0,100,669.31,2000,59,6.34,0,2,5.15,334600.32
4,2020,0,30,2,500,608.82,10000,57,7.05,2,2,5.22,487021.07
4,2020,0,10,0,100,665.16,2000,59,6.34,0,2,4.7,332527.05
4,2020,0,20,1,300,617.64,6000,53,8.89,1,0,5.65,370540.15
5,2020,0,30,2,500,660.87,10000,57,7.05,2,2,3.95,528655.99
5,2020,0,10,0,100,717.16,2000,59,6.34,0,2,3.82,358519.95
5,2020,0,10,0,100,677.91,2000,59,6.34,0,2,4.7,338899.83
5,2020,0,30,2,500,592.57,10000,57,7.05,2,2,5.95,474021.91
5,2020,0,30,2,500,563.82,10000,57,7.05,2,2,5.78,451026.27
5,2020,0,20,1,300,623.29,6000,53,8.89,1,0,5.03,373930.58
5,2020,0,10,0,100,651.86,2000,59,6.34,0,2,4.6,325879.51
5,2020,0,10,0,100,643.46,2000,59,6.34,0,2,6.15,321677.49
5,2020,0,10,0,100,630.21,2000,59,6.34,0,2,5.12,315056.92
5,2020,0,30,2,500,575.42,10000,57,7.05,2,2,6.02,460304.21
5,2020,0,20,1,300,632.34,6000,53,8.89,1,0,3.65,379362.11
5,2020,0,30,2,500,648.87,10000,57,7.05,2,2,3.9,519057.95
5,2020,0,20,1,300,630.14,6000,53,8.89,1,0,5.58,378038.33
5,2020,0,10,0,100,663.56,2000,59,6.34,0,2,4.92,331726.81
5,2020,0,30,2,500,583.47,10000,57,7.05,2,2,5.08,466744.96
5,2020,0,30,2,500,640.22,10000,57,7.05,2,2,4.3,512138.38
5,2020,0,20,1,300,640.34,6000,53,8.89,1,0,5.15,384157.6
5,2020,0,20,1,300,629.39,6000,53,8.89,1,0,5.22,377589.2
5,2020,0,30,2,500,615.62,10000,57,7.05,2,2,4.7,492461.17
5,2020,0,30,2,500,596.97,10000,57,7.05,2,2,5.65,477541.91
5,2020,0,10,0,100,710.21,2000,59,6.34,0,2,3.95,355045.91
5,2020,0,20,1,300,688.19,6000,53,8.89,1,0,3.82,412862.65
5,2020,0,10,0,100,678.21,2000,59,6.34,0,2,4.7,339049.8
5,2020,0,30,2,500,592.97,10000,57,7.05,2,2,5.95,474341.88
5,2020,0,10,0,100,613.36,2000,59,6.34,0,2,5.78,306633.25
5,2020,0,30,2,500,602.72,10000,57,7.05,2,2,5.03,482142.36
5,2020,0,20,1,300,622.79,6000,53,8.89,1,0,4.6,373631.56
5,2020,0,20,1,300,614.59,6000,53,8.89,1,0,6.15,368709.56
5,2020,0,30,2,500,580.77,10000,57,7.05,2,2,5.12,464585.24
5,2020,0,20,1,300,595.99,6000,53,8.89,1,0,6.02,357552.73
5,2020,0,20,1,300,632.34,6000,53,8.89,1,0,3.65,379362.11
5,2020,0,10,0,100,698.31,2000,59,6.34,0,2,3.9,349098.15
5,2020,0,20,1,300,630.14,6000,53,8.89,1,0,5.58,378038.33
5,2020,0,30,2,500,614.32,10000,57,7.05,2,2,4.92,491420.89
5,2020,0,30,2,500,583.57,10000,57,7.05,2,2,5.08,466824.95
5,2020,0,30,2,500,640.22,10000,57,7.05,2,2,4.3,512138.38
5,2020,0,20,1,300,640.44,6000,53,8.89,1,0,5.15,384217.59
5,2020,0,10,0,100,658.26,2000,59,6.34,0,2,5.22,329077.04
5,2020,0,30,2,500,615.72,10000,57,7.05,2,2,4.7,492541.16
5,2020,0,20,1,300,617.64,6000,53,8.89,1,0,5.65,370540.15
5,2020,0,20,1,300,681.44,6000,53,8.89,1,0,3.95,408813.5
5,2020,0,10,0,100,717.06,2000,59,6.34,0,2,3.82,358469.96
5,2020,0,10,0,100,678.21,2000,59,6.34,0,2,4.7,339049.8
5,2020,0,10,0,100,642.31,2000,59,6.34,0,2,5.95,321103.14
5,2020,0,20,1,300,584.39,6000,53,8.89,1,0,5.78,350594.96
5,2020,0,20,1,300,623.39,6000,53,8.89,1,0,5.03,373990.57
5,2020,0,10,0,100,651.86,2000,59,6.34,0,2,4.6,325879.51
5,2020,0,30,2,500,594.22,10000,57,7.05,2,2,6.15,475341.29
5,2020,0,10,0,100,630.21,2000,59,6.34,0,2,5.12,315056.92
5,2020,0,20,1,300,595.89,6000,53,8.89,1,0,6.02,357492.74
5,2020,0,10,0,100,660.81,2000,59,6.34,0,2,3.65,330355.12
5,2020,0,30,2,500,648.77,10000,57,7.05,2,2,3.9,518977.96
5,2020,0,30,2,500,609.47,10000,57,7.05,2,2,5.58,487540.25
5,2020,0,10,0,100,663.76,2000,59,6.34,0,2,4.92,331826.78
5,2020,0,20,1,300,604.14,6000,53,8.89,1,0,5.08,362443.43
5,2020,0,20,1,300,660.39,6000,53,8.89,1,0,4.3,396186.21
5,2020,0,10,0,100,669.31,2000,59,6.34,0,2,5.15,334600.32
5,2020,0,10,0,100,658.06,2000,59,6.34,0,2,5.22,328977.07
5,2020,0,20,1,300,636.29,6000,53,8.89,1,0,4.7,381729.23
5,2020,0,20,1,300,617.64,6000,53,8.89,1,0,5.65,370540.15
5,2020,0,30,2,500,660.77,10000,57,7.05,2,2,3.95,528576.0
5,2020,0,20,1,300,688.09,6000,53,8.89,1,0,3.82,412802.66
5,2020,0,20,1,300,649.44,6000,53,8.89,1,0,4.7,389617.11
5,2020,0,10,0,100,642.41,2000,59,6.34,0,2,5.95,321153.12
5,2020,0,10,0,100,613.36,2000,59,6.34,0,2,5.78,306633.25
5,2020,0,30,2,500,602.72,10000,57,7.05,2,2,5.03,482142.36
5,2020,0,10,0,100,651.86,2000,59,6.34,0,2,4.6,325879.51
5,2020,0,30,2,500,594.42,10000,57,7.05,2,2,6.15,475501.27
5,2020,0,10,0,100,630.21,2000,59,6.34,0,2,5.12,315056.92
5,2020,0,10,0,100,624.86,2000,59,6.34,0,2,6.02,312380.87
5,2020,0,10,0,100,661.21,2000,59,6.34,0,2,3.65,330555.08
5,2020,0,30,2,500,648.67,10000,57,7.05,2,2,3.9,518897.96
5,2020,0,20,1,300,630.14,6000,53,8.89,1,0,5.58,378038.33
5,2020,0,20,1,300,634.79,6000,53,8.89,1,0,4.92,380828.98
5,2020,0,20,1,300,604.14,6000,53,8.89,1,0,5.08,362443.43
5,2020,0,30,2,500,640.22,10000,57,7.05,2,2,4.3,512138.38
5,2020,0,20,1,300,640.44,6000,53,8.89,1,0,5.15,384217.59
5,2020,0,10,0,100,657.86,2000,59,6.34,0,2,5.22,328877.09
5,2020,0,20,1,300,635.89,6000,53,8.89,1,0,4.7,381489.26
5,2020,0,10,0,100,646.51,2000,59,6.34,0,2,5.65,323203.09
5,2020,0,10,0,100,710.31,2000,59,6.34,0,2,3.95,355095.89
5,2020,0,20,1,300,688.29,6000,53,8.89,1,0,3.82,412922.63
5,2020,0,30,2,500,628.77,10000,57,7.05,2,2,4.7,502979.23
5,2020,0,10,0,100,642.41,2000,59,6.34,0,2,5.95,321153.12
5,2020,0,20,1,300,584.49,6000,53,8.89,1,0,5.78,350654.95
5,2020,0,10,0,100,652.26,2000,59,6.34,0,2,5.03,326078.5
5,2020,0,10,0,100,651.86,2000,59,6.34,0,2,4.6,325879.51
5,2020,0,30,2,500,594.32,10000,57,7.05,2,2,6.15,475421.27
5,2020,0,30,2,500,580.67,10000,57,7.05,2,2,5.12,464505.25
5,2020,0,20,1,300,595.99,6000,53,8.89,1,0,6.02,357552.73
5,2020,0,30,2,500,611.77,10000,57,7.05,2,2,3.65,489383.92
5,2020,0,10,0,100,697.81,2000,59,6.34,0,2,3.9,348848.21
5,2020,0,20,1,300,630.04,6000,53,8.89,1,0,5.58,377978.34
6,2020,0,20,1,300,634.69,6000,53,8.89,1,0,4.92,380768.99
6,2020,0,30,2,500,583.47,10000,57,7.05,2,2,5.08,466744.96
6,2020,0,20,1,300,660.79,6000,53,8.89,1,0,4.3,396426.15
6,2020,0,10,0,100,669.31,2000,59,6.34,0,2,5.15,334600.32
6,2020,0,20,1,300,628.89,6000,53,8.89,1,0,5.22,377289.24
6,2020,0,10,0,100,665.16,2000,59,6.34,0,2,4.7,332527.05
6,2020,0,10,0,100,646.51,2000,59,6.34,0,2,5.65,323203.09
6,2020,0,10,0,100,710.31,2000,59,6.34,0,2,3.95,355095.89
6,2020,0,10,0,100,717.16,2000,59,6.34,0,2,3.82,358519.95
6,2020,0,30,2,500,628.77,10000,57,7.05,2,2,4.7,502979.24
6,2020,0,30,2,500,592.97,10000,57,7.05,2,2,5.95,474341.88
6,2020,0,20,1,300,584.49,6000,53,8.89,1,0,5.78,350654.95
6,2020,0,20,1,300,623.29,6000,53,8.89,1,0,5.03,373930.58
6,2020,0,10,0,100,651.86,2000,59,6.34,0,2,4.6,325879.51
6,2020,0,10,0,100,643.76,2000,59,6.34,0,2,6.15,321827.45
6,2020,0,10,0,100,630.21,2000,59,6.34,0,2,5.12,315056.92
6,2020,0,30,2,500,575.42,10000,57,7.05,2,2,6.02,460304.21
6,2020,0,30,2,500,611.77,10000,57,7.05,2,2,3.65,489383.92
6,2020,0,10,0,100,698.21,2000,59,6.34,0,2,3.9,349048.16
6,2020,0,10,0,100,658.61,2000,59,6.34,0,2,5.58,329251.17
6,2020,0,20,1,300,634.89,6000,53,8.89,1,0,4.92,380888.97
6,2020,0,20,1,300,604.14,6000,53,8.89,1,0,5.08,362443.43
6,2020,0,30,2,500,640.22,10000,57,7.05,2,2,4.3,512138.38
6,2020,0,10,0,100,669.21,2000,59,6.34,0,2,5.15,334550.33
6,2020,0,10,0,100,658.26,2000,59,6.34,0,2,5.22,329077.04
6,2020,0,30,2,500,615.62,10000,57,7.05,2,2,4.7,492461.17
6,2020,0,10,0,100,646.41,2000,59,6.34,0,2,5.65,323153.1
6,2020,0,20,1,300,681.44,6000,53,8.89,1,0,3.95,408813.5
6,2020,0,10,0,100,717.16,2000,59,6.34,0,2,3.82,358519.95
6,2020,0,30,2,500,628.87,10000,57,7.05,2,2,4.7,503059.22
6,2020,0,20,1,300,613.54,6000,53,8.89,1,0,5.95,368080.17
6,2020,0,20,1,300,584.29,6000,53,8.89,1,0,5.78,350534.98
6,2020,0,20,1,300,623.29,6000,53,8.89,1,0,5.03,373930.58
6,2020,0,10,0,100,651.86,2000,59,6.34,0,2,4.6,325879.51
6,2020,0,20,1,300,614.59,6000,53,8.89,1,0,6.15,368709.56
6,2020,0,20,1,300,601.34,6000,53,8.89,1,0,5.12,360763.75
6,2020,0,20,1,300,595.99,6000,53,8.89,1,0,6.02,357552.73
6,2020,0,10,0,100,661.21,2000,59,6.34,0,2,3.65,330555.08
6,2020,0,10,0,100,698.21,2000,59,6.34,0,2,3.9,349048.17
6,2020,0,30,2,500,609.57,10000,57,7.05,2,2,5.58,487620.24
6,2020,0,10,0,100,663.66,2000,59,6.34,0,2,4.92,331776.79
6,2020,0,20,1,300,604.04,6000,53,8.89,1,0,5.08,362383.44
6,2020,0,20,1,300,660.79,6000,53,8.89,1,0,4.3,396426.15
6,2020,0,30,2,500,619.87,10000,57,7.05,2,2,5.15,495859.61
6,2020,0,10,0,100,658.16,2000,59,6.34,0,2,5.22,329027.05
6,2020,0,10,0,100,665.16,2000,59,6.34,0,2,4.7,332527.05
6,2020,0,30,2,500,596.47,10000,57,7.05,2,2,5.65,477141.95
6,2020,0,30,2,500,660.87,10000,57,7.05,2,2,3.95,528655.99
6,2020,0,30,2,500,667.62,10000,57,7.05,2,2,3.82,534055.21
6,2020,0,10,0,100,678.21,2000,59,6.34,0,2,4.7,339049.8
6,2020,0,30,2,500,592.77,10000,57,7.05,2,2,5.95,474181.9
6,2020,0,20,1,300,584.39,6000,53,8.89,1,0,5.78,350594.96
6,2020,0,10,0,100,652.26,2000,59,6.34,0,2,5.03,326078.5
6,2020,0,20,1,300,622.89,6000,53,8.89,1,0,4.6,373691.54
6,2020,0,30,2,500,594.02,10000,57,7.05,2,2,6.15,475181.32
6,2020,0,30,2,500,580.77,10000,57,7.05,2,2,5.12,464585.24
6,2020,0,30,2,500,575.42,10000,57,7.05,2,2,6.02,460304.21
6,2020,0,30,2,500,611.77,10000,57,7.05,2,2,3.65,489383.92
6,2020,0,30,2,500,648.67,10000,57,7.05,2,2,3.9,518897.97
6,2020,0,30,2,500,609.57,10000,57,7.05,2,2,5.58,487620.24
6,2020,0,30,2,500,614.22,10000,57,7.05,2,2,4.92,491340.9
6,2020,0,20,1,300,604.04,6000,53,8.89,1,0,5.08,362383.44
6,2020,0,30,2,500,640.22,10000,57,7.05,2,2,4.3,512138.38
6,2020,0,10,0,100,669.21,2000,59,6.34,0,2,5.15,334550.33
6,2020,0,20,1,300,629.29,6000,53,8.89,1,0,5.22,377529.21
6,2020,0,30,2,500,615.72,10000,57,7.05,2,2,4.7,492541.16
6,2020,0,20,1,300,617.64,6000,53,8.89,1,0,5.65,370540.15
6,2020,0,20,1,300,681.44,6000,53,8.89,1,0,3.95,408813.5
6,2020,0,30,2,500,667.62,10000,57,7.05,2,2,3.82,534055.21
6,2020,0,20,1,300,649.34,6000,53,8.89,1,0,4.7,389557.13
6,2020,0,10,0,100,642.21,2000,59,6.34,0,2,5.95,321053.15
6,2020,0,30,2,500,563.92,10000,57,7.05,2,2,5.78,451106.26
6,2020,0,30,2,500,602.82,10000,57,7.05,2,2,5.03,482222.35
6,2020,0,20,1,300,622.89,6000,53,8.89,1,0,4.6,373691.55
6,2020,0,20,1,300,614.89,6000,53,8.89,1,0,6.15,368889.53
6,2020,0,10,0,100,630.01,2000,59,6.34,0,2,5.12,314956.94
6,2020,0,10,0,100,624.86,2000,59,6.34,0,2,6.02,312380.87
6,2020,0,20,1,300,632.34,6000,53,8.89,1,0,3.65,379362.11
6,2020,0,10,0,100,698.21,2000,59,6.34,0,2,3.9,349048.16
6,2020,0,30,2,500,609.37,10000,57,7.05,2,2,5.58,487460.26
6,2020,0,20,1,300,634.89,6000,53,8.89,1,0,4.92,380888.97
6,2020,0,10,0,100,633.01,2000,59,6.34,0,2,5.08,316456.57
6,2020,0,30,2,500,640.22,10000,57,7.05,2,2,4.3,512138.38
6,2020,0,20,1,300,640.34,6000,53,8.89,1,0,5.15,384157.6
6,2020,0,30,2,500,608.42,10000,57,7.05,2,2,5.22,486701.12
6,2020,0,10,0,100,665.16,2000,59,6.34,0,2,4.7,332527.05
6,2020,0,30,2,500,597.07,10000,57,7.05,2,2,5.65,477621.9
6,2020,0,20,1,300,681.34,6000,53,8.89,1,0,3.95,408753.51
6,2020,0,30,2,500,667.72,10000,57,7.05,2,2,3.82,534135.2
6,2020,0,30,2,500,628.77,10000,57,7.05,2,2,4.7,502979.23
7,2020,0,20,1,300,613.54,6000,53,8.89,1,0,5.95,368080.17
7,2020,0,20,1,300,584.49,6000,53,8.89,1,0,5.78,350654.95
7,2020,0,20,1,300,623.29,6000,53,8.89,1,0,5.03,373930.58
7,2020,0,20,1,300,622.59,6000,53,8.89,1,0,4.6,373511.57
7,2020,0,10,0,100,643.76,2000,59,6.34,0,2,6.15,321827.45
7,2020,0,30,2,500,580.37,10000,57,7.05,2,2,5.12,464265.27
7,2020,0,30,2,500,575.32,10000,57,7.05,2,2,6.02,460224.21
7,2020,0,20,1,300,632.34,6000,53,8.89,1,0,3.65,379362.11
7,2020,0,10,0,100,698.31,2000,59,6.34,0,2,3.9,349098.15
7,2020,0,20,1,300,630.14,6000,53,8.89,1,0,5.58,378038.33
7,2020,0,30,2,500,614.32,10000,57,7.05,2,2,4.92,491420.89
7,2020,0,10,0,100,633.01,2000,59,6.34,0,2,5.08,316456.57
7,2020,0,20,1,300,660.69,6000,53,8.89,1,0,4.3,396366.16
7,2020,0,10,0,100,669.31,2000,59,6.34,0,2,5.15,334600.32
7,2020,0,20,1,300,629.29,6000,53,8.89,1,0,5.22,377529.21
7,2020,0,20,1,300,636.29,6000,53,8.89,1,0,4.7,381729.23
7,2020,0,10,0,100,646.41,2000,59,6.34,0,2,5.65,323153.1
7,2020,0,30,2,500,660.47,10000,57,7.05,2,2,3.95,528336.03
7,2020,0,10,0,100,717.16,2000,59,6.34,0,2,3.82,358519.95
7,2020,0,10,0,100,678.31,2000,59,6.34,0,2,4.7,339099.79
7,2020,0,10,0,100,642.41,2000,59,6.34,0,2,5.95,321153.12
7,2020,0,30,2,500,563.82,10000,57,7.05,2,2,5.78,451026.28
7,2020,0,20,1,300,623.39,6000,53,8.89,1,0,5.03,373990.57
7,2020,0,10,0,100,651.86,2000,59,6.34,0,2,4.6,325879.51
7,2020,0,10,0,100,643.86,2000,59,6.34,0,2,6.15,321877.44
7,2020,0,20,1,300,601.34,6000,53,8.89,1,0,5.12,360763.75
7,2020,0,20,1,300,595.99,6000,53,8.89,1,0,6.02,357552.73
7,2020,0,20,1,300,632.24,6000,53,8.89,1,0,3.65,379302.12
7,2020,0,30,2,500,648.87,10000,57,7.05,2,2,3.9,519057.95
7,2020,0,20,1,300,630.14,6000,53,8.89,1,0,5.58,378038.33
7,2020,0,10,0,100,663.76,2000,59,6.34,0,2,4.92,331826.78
7,2020,0,10,0,100,632.91,2000,59,6.34,0,2,5.08,316406.58
7,2020,0,30,2,500,640.12,10000,57,7.05,2,2,4.3,512058.39
7,2020,0,20,1,300,640.34,6000,53,8.89,1,0,5.15,384157.6
7,2020,0,30,2,500,608.82,10000,57,7.05,2,2,5.22,487021.07
7,2020,0,20,1,300,636.29,6000,53,8.89,1,0,4.7,381729.23
7,2020,0,10,0,100,646.41,2000,59,6.34,0,2,5.65,323153.1
7,2020,0,10,0,100,710.21,2000,59,6.34,0,2,3.95,355045.9
7,2020,0,30,2,500,667.52,10000,57,7.05,2,2,3.82,533975.22
7,2020,0,20,1,300,649.44,6000,53,8.89,1,0,4.7,389617.11
7,2020,0,20,1,300,613.54,6000,53,8.89,1,0,5.95,368080.17
7,2020,0,10,0,100,613.36,2000,59,6.34,0,2,5.78,306633.25
7,2020,0,10,0,100,652.26,2000,59,6.34,0,2,5.03,326078.5
7,2020,0,30,2,500,602.42,10000,57,7.05,2,2,4.6,481903.28
7,2020,0,20,1,300,614.89,6000,53,8.89,1,0,6.15,368889.54
7,2020,0,20,1,300,600.84,6000,53,8.89,1,0,5.12,360463.79
7,2020,0,10,0,100,624.76,2000,59,6.34,0,2,6.02,312330.88
7,2020,0,20,1,300,632.34,6000,53,8.89,1,0,3.65,379362.11
7,2020,0,20,1,300,669.34,6000,53,8.89,1,0,3.9,401555.63
7,2020,0,10,0,100,659.01,2000,59,6.34,0,2,5.58,329451.13
7,2020,0,10,0,100,663.76,2000,59,6.34,0,2,4.92,331826.78
7,2020,0,30,2,500,583.57,10000,57,7.05,2,2,5.08,466824.95
7,2020,0,10,0,100,689.26,2000,59,6.34,0,2,4.3,344573.78
7,2020,0,10,0,100,669.21,2000,59,6.34,0,2,5.15,334550.33
7,2020,0,20,1,300,629.39,6000,53,8.89,1,0,5.22,377589.2
7,2020,0,10,0,100,665.16,2000,59,6.34,0,2,4.7,332527.05
7,2020,0,10,0,100,646.51,2000,59,6.34,0,2,5.65,323203.09
7,2020,0,20,1,300,681.34,6000,53,8.89,1,0,3.95,408753.51
7,2020,0,10,0,100,717.06,2000,59,6.34,0,2,3.82,358469.96
7,2020,0,30,2,500,628.87,10000,57,7.05,2,2,4.7,503059.22
7,2020,0,20,1,300,613.44,6000,53,8.89,1,0,5.95,368020.18
7,2020,0,30,2,500,563.92,10000,57,7.05,2,2,5.78,451106.26
7,2020,0,30,2,500,602.62,10000,57,7.05,2,2,5.03,482062.37
7,2020,0,30,2,500,602.42,10000,57,7.05,2,2,4.6,481903.28
7,2020,0,20,1,300,614.89,6000,53,8.89,1,0,6.15,368889.53
7,2020,0,30,2,500,580.77,10000,57,7.05,2,2,5.12,464585.24
7,2020,0,20,1,300,595.99,6000,53,8.89,1,0,6.02,357552.73
7,2020,0,10,0,100,661.11,2000,59,6.34,0,2,3.65,330505.09
7,2020,0,10,0,100,698.31,2000,59,6.34,0,2,3.9,349098.15
7,2020,0,10,0,100,659.01,2000,59,6.34,0,2,5.58,329451.13
7,2020,0,20,1,300,634.89,6000,53,8.89,1,0,4.92,380888.97
7,2020,0,20,1,300,604.04,6000,53,8.89,1,0,5.08,362383.44
7,2020,0,10,0,100,689.66,2000,59,6.34,0,2,4.3,344773.73
7,2020,0,30,2,500,619.87,10000,57,7.05,2,2,5.15,495859.61
7,2020,0,20,1,300,629.39,6000,53,8.89,1,0,5.22,377589.2
7,2020,0,20,1,300,636.29,6000,53,8.89,1,0,4.7,381729.23
7,2020,0,30,2,500,597.07,10000,57,7.05,2,2,5.65,477621.9
7,2020,0,20,1,300,681.44,6000,53,8.89,1,0,3.95,408813.5
7,2020,0,10,0,100,717.16,2000,59,6.34,0,2,3.82,358519.95
7,2020,0,20,1,300,649.44,6000,53,8.89,1,0,4.7,389617.11
7,2020,0,10,0,100,642.41,2000,59,6.34,0,2,5.95,321153.12
7,2020,0,10,0,100,612.96,2000,59,6.34,0,2,5.78,306433.3
7,2020,0,30,2,500,602.82,10000,57,7.05,2,2,5.03,482222.35
7,2020,0,10,0,100,651.86,2000,59,6.34,0,2,4.6,325879.51
7,2020,0,10,0,100,643.86,2000,59,6.34,0,2,6.15,321877.44
7,2020,0,20,1,300,601.24,6000,53,8.89,1,0,5.12,360703.76
7,2020,0,10,0,100,624.86,2000,59,6.34,0,2,6.02,312380.87
7,2020,0,10,0,100,661.11,2000,59,6.34,0,2,3.65,330505.09
7,2020,0,10,0,100,698.31,2000,59,6.34,0,2,3.9,349098.15
7,2020,0,20,1,300,630.14,6000,53,8.89,1,0,5.58,378038.33
7,2020,0,10,0,100,663.66,2000,59,6.34,0,2,4.92,331776.79
7,2020,0,30,2,500,583.57,10000,57,7.05,2,2,5.08,466824.95
7,2020,0,20,1,300,660.29,6000,53,8.89,1,0,4.3,396126.2
8,2020,0,10,0,100,669.31,2000,59,6.34,0,2,5.15,334600.32
8,2020,0,10,0,100,658.26,2000,59,6.34,0,2,5.22,329077.04
8,2020,0,20,1,300,636.29,6000,53,8.89,1,0,4.7,381729.23
8,2020,0,10,0,100,646.51,2000,59,6.34,0,2,5.65,323203.09
8,2020,0,10,0,100,710.31,2000,59,6.34,0,2,3.95,355095.89
8,2020,0,20,1,300,688.29,6000,53,8.89,1,0,3.82,412922.63
8,2020,0,30,2,500,628.87,10000,57,7.05,2,2,4.7,503059.22
8,2020,0,10,0,100,642.41,2000,59,6.34,0,2,5.95,321153.12
8,2020,0,20,1,300,584.49,6000,53,8.89,1,0,5.78,350654.95
8,2020,0,20,1,300,623.29,6000,53,8.89,1,0,5.03,373930.58
8,2020,0,20,1,300,622.99,6000,53,8.89,1,0,4.6,373751.53
8,2020,0,30,2,500,594.42,10000,57,7.05,2,2,6.15,475501.27
8,2020,0,10,0,100,630.11,2000,59,6.34,0,2,5.12,315006.93
8,2020,0,10,0,100,624.86,2000,59,6.34,0,2,6.02,312380.87
8,2020,0,30,2,500,611.77,10000,57,7.05,2,2,3.65,489383.92
8,2020,0,20,1,300,669.34,6000,53,8.89,1,0,3.9,401555.64
8,2020,0,20,1,300,630.14,6000,53,8.89,1,0,5.58,378038.33
8,2020,0,10,0,100,663.76,2000,59,6.34,0,2,4.92,331826.78
8,2020,0,10,0,100,633.01,2000,59,6.34,0,2,5.08,316456.57
8,2020,0,30,2,500,640.22,10000,57,7.05,2,2,4.3,512138.38
8,2020,0,20,1,300,640.34,6000,53,8.89,1,0,5.15,384157.6
8,2020,0,30,2,500,608.82,10000,57,7.05,2,2,5.22,487021.07
8,2020,0,10,0,100,665.06,2000,59,6.34,0,2,4.7,332477.06
8,2020,0,30,2,500,597.07,10000,57,7.05,2,2,5.65,477621.9
8,2020,0,20,1,300,681.04,6000,53,8.89,1,0,3.95,408573.54
8,2020,0,30,2,500,667.62,10000,57,7.05,2,2,3.82,534055.22
8,2020,0,20,1,300,649.44,6000,53,8.89,1,0,4.7,389617.11
8,2020,0,10,0,100,642.41,2000,59,6.34,0,2,5.95,321153.12
8,2020,0,30,2,500,563.92,10000,57,7.05,2,2,5.78,451106.26
8,2020,0,20,1,300,623.29,6000,53,8.89,1,0,5.03,373930.58
8,2020,0,10,0,100,651.86,2000,59,6.34,0,2,4.6,325879.51
8,2020,0,30,2,500,594.42,10000,57,7.05,2,2,6.15,475501.27
8,2020,0,20,1,300,601.34,6000,53,8.89,1,0,5.12,360763.75
8,2020,0,20,1,300,595.99,6000,53,8.89,1,0,6.02,357552.73
8,2020,0,10,0,100,661.21,2000,59,6.34,0,2,3.65,330555.08
8,2020,0,10,0,100,698.31,2000,59,6.34,0,2,3.9,349098.15
8,2020,0,20,1,300,630.14,6000,53,8.89,1,0,5.58,378038.33
8,2020,0,30,2,500,614.32,10000,57,7.05,2,2,4.92,491420.89
8,2020,0,30,2,500,583.47,10000,57,7.05,2,2,5.08,466744.96
8,2020,0,10,0,100,689.66,2000,59,6.34,0,2,4.3,344773.73
8,2020,0,30,2,500,619.67,10000,57,7.05,2,2,5.15,495699.62
8,2020,0,30,2,500,608.82,10000,57,7.05,2,2,5.22,487021.07
8,2020,0,10,0,100,664.96,2000,59,6.34,0,2,4.7,332427.07
8,2020,0,20,1,300,617.54,6000,53,8.89,1,0,5.65,370480.17
8,2020,0,30,2,500,660.47,10000,57,7.05,2,2,3.95,528336.03
8,2020,0,20,1,300,688.29,6000,53,8.89,1,0,3.82,412922.63
8,2020,0,20,1,300,649.44,6000,53,8.89,1,0,4.7,389617.11
8,2020,0,30,2,500,592.87,10000,57,7.05,2,2,5.95,474261.89
8,2020,0,30,2,500,563.92,10000,57,7.05,2,2,5.78,451106.26
8,2020,0,30,2,500,602.82,10000,57,7.05,2,2,5.03,482222.35
8,2020,0,30,2,500,602.42,10000,57,7.05,2,2,4.6,481903.28
8,2020,0,20,1,300,614.99,6000,53,8.89,1,0,6.15,368949.52
8,2020,0,20,1,300,600.84,6000,53,8.89,1,0,5.12,360463.79
8,2020,0,10,0,100,624.86,2000,59,6.34,0,2,6.02,312380.87
8,2020,0,30,2,500,611.67,10000,57,7.05,2,2,3.65,489303.93
8,2020,0,30,2,500,648.87,10000,57,7.05,2,2,3.9,519057.95
8,2020,0,20,1,300,630.14,6000,53,8.89,1,0,5.58,378038.33
8,2020,0,30,2,500,614.22,10000,57,7.05,2,2,4.92,491340.9
8,2020,0,20,1,300,604.04,6000,53,8.89,1,0,5.08,362383.44
8,2020,0,20,1,300,660.29,6000,53,8.89,1,0,4.3,396126.22
8,2020,0,10,0,100,669.31,2000,59,6.34,0,2,5.15,334600.32
8,2020,0,20,1,300,628.99,6000,53,8.89,1,0,5.22,377349.24
8,2020,0,20,1,300,636.29,6000,53,8.89,1,0,4.7,381729.23
8,2020,0,20,1,300,617.54,6000,53,8.89,1,0,5.65,370480.16
8,2020,0,20,1,300,681.44,6000,53,8.89,1,0,3.95,408813.5
8,2020,0,30,2,500,667.72,10000,57,7.05,2,2,3.82,534135.2
8,2020,0,10,0,100,678.21,2000,59,6.34,0,2,4.7,339049.8
8,2020,0,20,1,300,613.34,6000,53,8.89,1,0,5.95,367960.19
8,2020,0,10,0,100,613.26,2000,59,6.34,0,2,5.78,306583.26
8,2020,0,10,0,100,652.26,2000,59,6.34,0,2,5.03,326078.5
8,2020,0,30,2,500,602.42,10000,57,7.05,2,2,4.6,481903.28
